timestamp,event,TCP_pose,joint_angles,TCP_force
108.13599999999997,START d_to_a,"[0.3115334189756359, 0.6407744771047341, 0.13092030065857346, -1.652383267543064, -2.0751776725046116, 1.039612904261029]","[-2.313636604939596, -0.5858697456172486, 1.3002279440509241, -1.5100980413011094, -1.3434985319720667, -2.6292339007007044]","[-0.8427339760737593, -0.4664522994238113, 1.427682037603164, 0.021054107629672608, -0.1101294873816195, -0.22076883963770944]"
109.11199999999985,START a_bow,"[0.3407449773723137, 0.7052421076299408, 0.13612853189964, -1.523969501022526, -2.3450427056167915, 1.3701545477988772]","[-2.283644978200094, -0.40787382543597417, 0.8545807043658655, -1.1080748301795502, -1.6503213087665003, -2.6606510321246546]","[-0.295787031306294, -0.13836587703705813, 0.576610026239336, -0.03468036627829762, -0.10007654494668367, -0.06720139075942502]"
109.73599999999988,END a_bow,"[0.3293639660704034, 0.7304752468573261, 0.1257517247562399, -1.529475041908899, -2.3481671148164245, 1.3633692909102624]","[-2.2532299200641077, -0.3464934390834351, 0.7538703123675745, -1.073017196064331, -1.627129856740133, -2.6397562662707728]","[-0.11342237684697858, 0.37802375702207114, 0.10457989889365325, -0.0009480422070858932, 0.04174458271316857, 0.03939746738871152]"
109.75999999999999,START a_to_d,"[0.32937850824184034, 0.7304590440042833, 0.12574823141181535, -1.5295036381464142, -2.348115280168601, 1.3634286386262262]","[-2.253259007130758, -0.34651751935992436, 0.7539251486407679, -1.0730063778213044, -1.6271417776690882, -2.639740769063131]","[0.25662631226727145, 0.14357468137877824, -0.00889567128977048, 0.008769974423407613, 0.04754474210464783, 0.021771955971235428]"
110.80799999999999,START d_bow,"[0.30882515138095196, 0.6719392886631106, 0.1270295389380438, -1.6558105559801068, -2.077121039563002, 1.0380838709569655]","[-2.2830002943622034, -0.5311977428248902, 1.1941512266742151, -1.466347874408104, -1.3243191877948206, -2.604450050984518]","[0.6445974881706409, 0.680894181157438, -0.20203575934154638, 0.038884063079661656, 0.0010992295955606218, -0.09998274541812523]"
111.43199999999979,END d_bow,"[0.31128913672254055, 0.6407711909471354, 0.13097796053613148, -1.652652626720087, -2.074319601381279, 1.0383386924508087]","[-2.3133817354785364, -0.5862295192531128, 1.3010671774493616, -1.5112277318588276, -1.342191521321432, -2.628867212926046]","[-0.49383431946686357, -0.525757580851486, 1.4228553792246816, 0.02232358699330353, -0.11320891731776876, -0.2650541053956619]"
111.4559999999999,START d_to_a,"[0.3112686227724341, 0.6407796889749953, 0.13096957343646615, -1.6526045418285438, -2.0743826056801025, 1.038334081456508]","[-2.3133495489703577, -0.586214081650116, 1.301063362752096, -1.5112503443709393, -1.342203442250387, -2.6288865248309534]","[-0.6490862674617446, -0.6406302124813497, 1.3050631672612323, 0.019879561522857678, -0.10705085045824947, -0.23559554270182245]"
112.43199999999979,START a_bow,"[0.3407729248948671, 0.7052225569840855, 0.13609929680690291, -1.5240119074879355, -2.3449263593673253, 1.3701959256566767]","[-2.2836912314044397, -0.40785355985675054, 0.8546207586871546, -1.1080866617015381, -1.650290314351217, -2.6606391111956995]","[-0.37989867013741674, -0.47944885751292876, 0.6673675212698384, -0.029596953271275372, -0.10456427047807282, -0.06746339693900404]"
113.05599999999981,END a_bow,"[0.32935422738561887, 0.7304774839691269, 0.12569640427508025, -1.5294031284702099, -2.3481326798184887, 1.3635352250255501]","[-2.2532179991351526, -0.3464142841151734, 0.75385028520693, -1.0729624193957825, -1.6271503607379358, -2.6397598425494593]","[-0.03180795565898576, -0.11477932882826986, 0.19798934782313027, 0.0118863535812816, 0.04052164880684998, 0.030372976083484188]"
113.07999999999993,START a_bow,"[0.3293911054604135, 0.7304553835984041, 0.12569410666370767, -1.5295245707441993, -2.348014409917148, 1.3635494548174085]","[-2.253277603779928, -0.34644194067034917, 0.7539084593402308, -1.0729739528945466, -1.6271308104144495, -2.639709536229269]","[-0.10032951280990682, 0.08567017415928366, 0.08599763995543883, 0.007593835161548559, 0.03451685831048901, 0.024911878328551563]"
114.32799999999997,END a_bow,"[0.3722765129914745, 0.6357546514959276, 0.16465896412667583, -1.5087760853629917, -2.3367112901740987, 1.3884193765238806]","[-2.373103205357687, -0.5488588374904175, 1.0682356993304651, -1.1719297033599396, -1.7199714819537562, -2.720903221760885]","[-0.3889053895989907, -0.29717852870222156, -0.13428377684273124, -0.02518024446624466, -0.12410005141304031, -0.12483593945307296]"
114.3599999999999,START a_to_g,"[0.37226864894172135, 0.635780685407761, 0.16466428357750693, -1.5087685805484223, -2.336786883252682, 1.388385853153763]","[-2.3730693499194544, -0.5488228362849732, 1.0681441465960901, -1.1719142359546204, -1.7199867407428187, -2.7208996454821985]","[-1.0764822027607686, -0.0021180221671276978, -0.11612978557034698, -0.03507790272846724, -0.13661413600380776, -0.1091818643207415]"
116.23999999999978,START g_bow,"[0.23154469209582582, 0.4823176561211662, 0.08588711274563526, -1.860784676494586, -1.9366783893903128, 0.5192329767888711]","[-2.41520339647402, -0.7275908154300232, 1.9570773283587855, -2.373932024041647, -1.2008326689349573, -2.530755583439962]","[0.32320496020321704, 0.013836902728134568, -0.8476881719938958, 0.047835966936939305, 0.010314048776563575, -0.045646697684339356]"
117.48799999999983,END g_bow,"[0.2612503404460453, 0.6019200003358409, 0.09717228922645754, -1.8314596644536518, -1.9390208742485109, 0.5038425602504103]","[-2.305966917668478, -0.6106435817531128, 1.5858939329730433, -2.164988180200094, -1.1397808233844202, -2.4426313082324427]","[-0.40083517308995176, -0.9250410016283449, -0.2539961801917038, 0.036775146099734674, -0.0052964829394850305, 0.02167141595117937]"
117.51999999999998,START g_bow,"[0.26126571548459526, 0.6019032857010607, 0.09718242691788888, -1.831499067684243, -1.9389541878720653, 0.5038292935644192]","[-2.3060033957110804, -0.6106760066798707, 1.585937801991598, -2.165001531640524, -1.1397607962237757, -2.442615572606222]","[-0.47199989859931885, -1.120024519729315, -0.23620460343292293, 0.05302552076641752, -0.006894453173211169, 0.021524929396419465]"
118.7679999999998,END g_bow,"[0.23159471129216727, 0.4822777917469192, 0.08584647540277075, -1.8608108108218657, -1.9365111830632231, 0.5193229652194564]","[-2.4153226057635706, -0.7275082629970093, 1.9570906797992151, -2.3739096126952113, -1.2007892767535608, -2.530807081853048]","[-0.14893943686477035, 0.31354380191172415, -0.5944891045004309, -0.03165116793441661, -0.02209931851599325, -0.22557270415915603]"
118.79199999999992,START g_bow,"[0.231577223736064, 0.4822977649825677, 0.08586754351334155, -1.8607915508610504, -1.9365965259226732, 0.519280240769503]","[-2.415271584187643, -0.7275477808764954, 1.9570701758014124, -2.3739024601378382, -1.200813118611471, -2.530794922505514]","[-0.22442707365213893, 0.40436736744364465, -0.5495261628593023, -0.03798234756793492, -0.020785897738614476, -0.22218489568117675]"
119.41599999999994,END g_bow,"[0.23955364708859295, 0.5141745202568672, 0.08895855080431653, -1.8530666489049525, -1.9373112235647536, 0.5148211175975523]","[-2.3819919268237513, -0.7022946041873475, 1.86424428621401, -2.319289346734518, -1.1823871771441858, -2.503662172948019]","[-0.38877701087081284, -0.9968372703354463, 0.15888645221811334, 0.05945900924778863, -0.01354817008698211, -0.003434479918545452]"
119.43999999999983,START g_to_d,"[0.23953317623657924, 0.5141678831076699, 0.08892081909815905, -1.8530359890812553, -1.9372666743963662, 0.5149799745773337]","[-2.381972853337423, -0.7022360128215333, 1.8642781416522425, -2.319261690179342, -1.182366673146383, -2.5036655108081263]","[-0.0986438128568371, -0.4045572979432759, -0.8223939617014471, 0.06572682723022039, 0.014790682153934993, 0.006557589739807856]"
120.56799999999998,START d_bow,"[0.31593357745856976, 0.5860977882030709, 0.1378911508907284, -1.6461813804811636, -2.0707696416264403, 1.0409391292291506]","[-2.3720174471484583, -0.6733056467822571, 1.4672578016864222, -1.5770985088744105, -1.3795769850360315, -2.6755545775042933]","[0.28126797727568564, 1.4881726018527452, 0.8953480369453066, -0.09686756719100814, -0.14824700527468365, -0.3381233398257644]"
121.19200000000001,END d_bow,"[0.31841492851226355, 0.5549395570856859, 0.14177800417125788, -1.6428175846024418, -2.0680889238061764, 1.0413283538697202]","[-2.4084153811084192, -0.7190185350230713, 1.553377930318014, -1.6108094654478968, -1.4024484793292444, -2.703683916722433]","[-0.5993130411681529, 2.120620544123356, 1.539308171260159, 0.046854079440251634, -0.1321554008739836, -0.3646325133171837]"
121.2159999999999,START d_bow,"[0.31839424229682733, 0.5549502900038741, 0.14176640554137498, -1.642826776537593, -2.0680692720407516, 1.0413468740268965]","[-2.4083831946002405, -0.7190064948848267, 1.5533941427813929, -1.6108275852599085, -1.4024208227740687, -2.7036495844470423]","[-0.3068746864932551, 2.9851185664666433, 0.7238225899392401, 0.039326147213540746, -0.10849803791213225, -0.35509491846658714]"
121.83999999999992,END d_bow,"[0.3158918410057872, 0.5861408616969882, 0.13784250719225893, -1.6460228509491193, -2.0709130419058277, 1.0409908916785464]","[-2.3719173113452356, -0.6731819671443482, 1.4671638647662562, -1.5771070919432582, -1.3795965353595179, -2.6756096521960657]","[0.31885686248992445, 0.9195219492199276, 0.39011219284165105, 0.0777178000051886, 0.015762286212937064, -0.07111134585292342]"
121.87199999999984,START d_to_a,"[0.31593700569805677, 0.5861297370212305, 0.1378768695656254, -1.646103899675363, -2.0708265312675755, 1.0409191779313913]","[-2.3719804922686976, -0.6732216638377686, 1.467132870350973, -1.5770675144591273, -1.3795650641070765, -2.675594154988424]","[0.33189796358497736, 0.6136460325067976, 0.3271674575604555, 0.07242061454214904, 0.010033290742315775, -0.09222691965032502]"
